36850,-19.9594,275.934,-12.2948,276.263,-0.4678,276.758,11.8515,277.306,17.8132,277.47
36900,-20.0224,276.588,-12.3083,276.943,-0.364,277.454,11.8837,277.997,17.8777,278.219
36950,-20.1017,277.306,-12.6411,277.728,-0.556,278.367,11.8261,278.886,17.853,279.033
37000,-19.8341,278.309,-12.6238,278.687,-0.5225,279.286,11.8545,279.825,17.4812,279.919
37050,-19.5279,279.574,-12.415,279.889,-0.5619,280.429,11.7705,280.933,17.4345,280.965
37100,-19.7207,280.801,-12.5744,281.146,-0.7654,281.636,11.7151,282.153,17.6553,282.322
37150,-19.464,282.106,-12.3426,282.434,-0.5035,282.971,11.8406,283.446,17.8812,283.584
37200,-19.8695,283.513,-12.2468,283.866,-0.3506,284.4,11.9386,284.945,17.9229,285.118
37250,-19.2903,285.125,-12.1979,285.445,-0.0518,285.978,12.1297,286.526,17.7472,286.765
37300,-19.2663,286.814,-11.9861,287.118,0.0321,287.617,12.2699,288.135,18.186,288.324
37350,-19.5397,288.408,-11.8371,288.735,0.153,289.229,12.2553,289.747,18.2546,289.923
37400,-19.4103,289.99,-12.0178,290.276,0.0833,290.75,12.2678,291.29,18.3014,291.492
37450,-19.4561,291.635,-12.0122,291.908,-0.0995,292.323,12.1838,292.899,18.3879,293.071
37500,-19.5625,293.205,-12.0896,293.473,-0.2309,293.953,12.1405,294.495,18.365,294.69
37550,-19.6267,294.784,-12.1167,295.042,-0.0872,295.55,12.0032,296.075,18.2141,296.291
37600,-19.5169,296.405,-12.1408,296.684,-0.0399,297.12,12.1413,297.677,18.2397,297.869
37650,-19.4406,297.978,-12.0877,298.262,-0.1333,298.763,12.0695,299.318,17.9483,299.53
37700,-19.5642,299.538,-12.1069,299.833,-0.2471,300.377,12.0239,300.911,18.4212,301.118
37750,-19.6707,301.101,-12.1347,301.382,-0.2952,301.874,11.9639,302.417,18.2319,302.617
37800,-19.6507,302.699,-12.2355,302.978,-0.3269,303.494,11.9473,304.011,18.052,304.221
